model,set,clip,peak
hey_seeree.json,neg/other_ww,other_ww_060_am_adam.wav,0.073438
hey_seeree.json,neg/other_ww,other_ww_061_am_michael.wav,0.074219
hey_seeree.json,neg/other_ww,other_ww_062_am_eric.wav,0.073438
hey_seeree.json,neg/other_ww,other_ww_063_am_liam.wav,0.073438
hey_seeree.json,neg/running,running_020_af_sarah.wav,0.403125
hey_seeree.json,neg/running,running_021_af_sky.wav,0.603906
hey_seeree.json,neg/running,running_022_af_heart.wav,0.184375
hey_seeree.json,neg/running,running_023_af_nova.wav,0.069531
hey_seeree.json,neg/running,running_024_am_adam.wav,0.763281
hey_seeree.json,neg/running,running_025_am_michael.wav,0.075000
hey_seeree.json,neg/running,running_026_am_eric.wav,0.073438
hey_seeree.json,neg/running,running_027_am_liam.wav,0.212500
hey_seeree.json,neg/running,running_028_am_onyx.wav,0.073438
hey_seeree.json,neg/running,running_029_am_puck.wav,0.073438
hey_seeree.json,neg/running,running_030_bf_emma.wav,0.074219
hey_seeree.json,neg/running,running_031_bf_lily.wav,0.645312
