model,set,clip,peak
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jay,hey_seeree_0001.wav,0.960020
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jay,hey_seeree_0002.wav,0.957009
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jay,hey_seeree_0003.wav,0.636037
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jay,hey_seeree_0004.wav,0.952093
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jay,hey_seeree_0005.wav,0.010440
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jay,hey_seeree_0006.wav,0.004012
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jay,hey_seeree_0007.wav,0.131927
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jay,hey_seeree_0008.wav,0.957785
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jay,hey_seeree_0009.wav,0.840117
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jay,hey_seeree_0010.wav,0.867015
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jay,hey_seeree_0011.wav,0.013241
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jay,hey_seeree_0012.wav,0.957755
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jay,hey_seeree_0013.wav,0.134044
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jay,hey_seeree_0014.wav,0.023304
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jay,hey_seeree_0015.wav,0.964723
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jay,hey_seeree_0016.wav,0.953693
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jay,hey_seeree_0017.wav,0.963108
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jay,hey_seeree_0018.wav,0.960301
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jay,hey_seeree_0019.wav,0.966966
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jay,hey_seeree_0020.wav,0.967782
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jay,hey_seeree_0021.wav,0.870316
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jay,hey_seeree_0022.wav,0.957545
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jay,hey_seeree_0023.wav,0.961948
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jay,hey_seeree_0024.wav,0.956171
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jay,hey_seeree_0025.wav,0.897296
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jay,hey_seeree_0026.wav,0.959706
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jay,hey_seeree_0027.wav,0.290958
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jay,hey_seeree_0028.wav,0.268516
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jay,hey_seeree_0029.wav,0.726279
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jay,hey_seeree_0030.wav,0.115860
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jay,hey_seeree_0031.wav,0.953293
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jay,hey_seeree_0032.wav,0.942534
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jay,hey_seeree_0033.wav,0.901382
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jay,hey_seeree_0034.wav,0.937443
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jay,hey_seeree_0035.wav,0.681765
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jen,hey_seeree_0039.wav,0.851867
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jen,hey_seeree_0065.wav,0.936006
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jen,hey_seeree_0077.wav,0.935263
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jen,hey_seeree_0083.wav,0.946810
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jen,hey_seeree_0095.wav,0.945808
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jen,hey_seeree_0102.wav,0.949240
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jen,hey_seeree_0109.wav,0.728484
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jen,hey_seeree_0110.wav,0.951153
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jen,hey_seeree_0128.wav,0.946756
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/jen,hey_seeree_0137.wav,0.166298
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/ryan,hey_seeree_0027.wav,0.631238
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/ryan,hey_seeree_0029.wav,0.026421
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/ryan,hey_seeree_0031.wav,0.001916
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/ryan,hey_seeree_0035.wav,0.009608
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/ryan,hey_seeree_0036.wav,0.882630
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,pos/ryan,hey_seeree_0038.wav,0.016613
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,neg/command,command_044_am_eric.wav,0.000885
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,neg/command,command_045_am_liam.wav,0.000890
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,neg/command,command_046_am_onyx.wav,0.000885
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,neg/command,command_047_am_puck.wav,0.001481
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,neg/command,command_048_bf_emma.wav,0.000895
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,neg/command,command_049_bf_lily.wav,0.000885
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,neg/command,command_050_bf_alice.wav,0.000900
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,neg/command,command_051_bm_george.wav,0.000916
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,neg/command,command_052_bm_lewis.wav,0.000887
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,neg/command,command_053_bm_daniel.wav,0.000902
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,neg/command,command_054_af_bella.wav,0.000903
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,neg/command,command_055_af_nicole.wav,0.000879
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,neg/extend,extend_000_af_bella.wav,0.008190
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,neg/extend,extend_001_af_nicole.wav,0.314176
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,neg/extend,extend_002_af_sarah.wav,0.939815
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,neg/extend,extend_003_af_sky.wav,0.064051
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,neg/extend,extend_004_af_heart.wav,0.002654
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,neg/extend,extend_005_af_nova.wav,0.064737
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,neg/extend,extend_006_am_adam.wav,0.249400
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,neg/extend,extend_007_am_michael.wav,0.002816
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,neg/extend,extend_008_am_eric.wav,0.007351
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,neg/extend,extend_009_am_liam.wav,0.000936
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,neg/extend,extend_010_am_onyx.wav,0.001000
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,neg/extend,extend_011_am_puck.wav,0.000982
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,neg/extend,extend_012_bf_emma.wav,0.001235
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,neg/extend,extend_013_bf_lily.wav,0.001171
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,neg/extend,extend_014_bf_alice.wav,0.001187
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,neg/extend,extend_015_bm_george.wav,0.001030
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,neg/extend,extend_016_bm_lewis.wav,0.000919
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,neg/extend,extend_017_bm_daniel.wav,0.001844
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,neg/extend,extend_018_af_bella.wav,0.000964
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,neg/extend,extend_019_af_nicole.wav,0.313624
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,neg/extend,extend_020_af_sarah.wav,0.001250
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,neg/extend,extend_021_af_sky.wav,0.000895
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,neg/extend,extend_022_af_heart.wav,0.000895
hey_seeree_55e182a-dirty-c9897b91-hf37e3df.tflite#5cadbc53,neg/extend,extend_023_af_nova.wav,0.000912
